amount,balance,trans_type_UNKNOWN,trans_type_WITHDRAWAL,trans_operation_COLLECTION_FROM_OTHER_BANK,trans_operation_CREDIT_IN_CASH,trans_operation_REMITTANCE_TO_OTHER_BANK,trans_operation_UNKNOWN,trans_operation_WITHDRAWAL_IN_CASH,trans_k_symbol_INSURANCE_PAYMENT,trans_k_symbol_INTEREST_CREDITED,trans_k_symbol_LOAN_PAYMENT,trans_k_symbol_OLD_AGE_PENSION,trans_k_symbol_PAYMENT_ON_STATEMENT,trans_k_symbol_SANCTION_INTEREST,trans_k_symbol_UNKNOWN,cluster
5298.0,76122.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7811.0,21297.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22789.0,60936.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
14843.0,47258.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11970.0,17118.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
36791.0,69498.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
20334.0,45641.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1100.0,31929.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15139.0,28116.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
8957.0,44220.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24849.0,54000.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3880.0,30955.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
5411.0,49357.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19231.0,70740.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
44209.0,92596.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
4353.0,27462.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8800.0,113740.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6446.0,44427.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15835.0,55774.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24272.0,56621.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2910.0,17758.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
34409.0,85070.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
15642.0,62743.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23825.0,117312.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2996.0,23715.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
8672.0,40074.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8800.0,49574.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3130.0,22597.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
4136.0,43240.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4694.0,28573.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
47906.0,70745.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
11310.0,31570.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6300.0,41756.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11492.0,38233.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14061.0,44864.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5540.0,18595.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10100.0,54698.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17637.0,81045.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
21623.0,80658.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
38109.0,94442.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
6457.0,52139.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10114.0,20784.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14971.0,20237.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15139.0,19931.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
14758.0,55345.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17778.0,31224.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15447.0,40643.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7348.0,45909.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15089.0,50043.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4623.0,54544.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7028.0,60260.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22154.0,46889.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17037.0,44323.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15224.0,81032.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14298.0,57397.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
33747.0,82141.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
11120.0,44663.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12807.0,52467.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4034.0,49563.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14726.0,28409.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19456.0,81007.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20286.0,79079.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11126.0,42239.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6776.0,25724.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
45315.0,111808.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
29445.0,68194.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
34157.0,98459.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12129.0,60225.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10430.0,42153.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2962.0,18234.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
15708.0,34937.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5752.0,20425.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23092.0,91239.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17348.0,64169.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10976.0,60813.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19408.0,56370.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
28819.0,29456.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14501.0,52424.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3192.0,21221.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
43677.0,122053.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5987.0,22842.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3141.0,29834.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3048.0,24284.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
15888.0,56694.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
28329.0,55715.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
30067.0,51934.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
12720.0,12423.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
38453.0,67135.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
6487.0,29561.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
48466.0,92286.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12609.0,48324.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16919.0,45997.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1400.0,27613.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
47870.0,79438.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
21336.0,32548.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
44410.0,111606.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
5500.0,93319.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
32672.0,45818.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
4657.0,49779.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24697.0,36612.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10310.0,43659.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3141.0,17401.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3194.0,23827.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
21220.0,61907.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9006.0,35955.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7101.0,38949.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14658.0,74571.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14958.0,36995.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15809.0,80787.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11250.0,47468.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9352.0,51197.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
48446.0,74371.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15708.0,66771.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1100.0,32188.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6991.0,21147.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3758.0,20168.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
24204.0,48328.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3200.0,22116.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3542.0,29202.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
20661.0,38858.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23397.0,47172.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19747.0,94338.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19151.0,38646.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2913.0,20326.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
21433.0,51672.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9783.0,22948.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5677.0,54488.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8905.0,29996.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22064.0,48386.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
21017.0,49756.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20250.0,64411.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22126.0,41827.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14036.0,53448.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7605.0,43193.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5418.0,23815.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15050.0,34093.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14790.0,68922.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17165.0,49400.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
13022.0,61554.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5989.0,21479.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6829.0,61430.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
18395.0,40703.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15761.0,30926.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16248.0,45579.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3243.0,21712.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
19111.0,83001.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
44221.0,108195.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
8134.0,25916.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
900.0,86229.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
800.0,9009.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8412.0,25854.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5855.0,16290.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12786.0,67902.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19386.0,54599.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
37854.0,98056.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22065.0,43589.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3026.0,24664.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
8875.0,29437.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1200.0,78139.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11172.0,31549.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8018.0,22730.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4101.0,-3064.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11934.0,19252.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19241.0,58315.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12154.0,52834.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3181.0,33120.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
8110.0,52118.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3203.0,20195.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3425.0,16338.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3844.0,38471.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3970.0,64528.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
23623.0,56058.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
25465.0,58037.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
15873.0,23063.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
23736.0,108505.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19872.0,41732.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
46901.0,107544.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
23664.0,69855.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7634.0,27161.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
18987.0,59395.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
44195.0,109440.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
18964.0,37693.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
18438.0,63690.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9885.0,43931.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8837.0,23299.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12537.0,28100.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1100.0,22193.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9214.0,16603.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17644.0,52395.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
18598.0,40073.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11845.0,52901.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
49686.0,104425.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
49745.0,70100.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14232.0,113656.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10378.0,26689.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3147.0,19875.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
6319.0,7606.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22566.0,119071.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19216.0,75247.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11611.0,64928.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20623.0,93907.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7738.0,113390.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2976.0,31053.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
44548.0,110309.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
49149.0,136459.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
4408.0,19021.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
18057.0,80344.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19672.0,66053.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4989.0,37757.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
18397.0,69905.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20021.0,42973.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19909.0,74915.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3498.0,33600.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
23755.0,91711.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16640.0,56006.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24680.0,66421.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4009.0,28823.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17757.0,80360.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
13466.0,57175.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
18068.0,51286.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8758.0,30306.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20408.0,68912.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24295.0,69652.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
39109.0,59402.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
18908.0,37589.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9988.0,46382.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24863.0,93806.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
44447.0,109921.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
18391.0,72112.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2984.0,18957.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
4649.0,43540.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3299.0,29792.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
13538.0,58330.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
25369.0,63911.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
30399.0,68526.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17465.0,30562.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10096.0,54264.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24610.0,77494.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11977.0,79274.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11592.0,32314.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
13389.0,49377.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
38155.0,53364.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
16806.0,28934.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
38874.0,58201.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5535.0,16146.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3219.0,18164.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
19119.0,57828.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23860.0,57589.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
18830.0,85595.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3989.0,14311.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3862.0,21574.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
44899.0,69377.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
2910.0,14443.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3246.0,26318.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
900.0,23072.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24269.0,56958.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
46008.0,79837.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
44289.0,91495.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
20671.0,54897.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24688.0,62830.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
8298.0,74972.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3178.0,18483.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
11569.0,55283.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10283.0,29956.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8572.0,32950.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9010.0,28435.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15412.0,30775.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22060.0,66011.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15649.0,68152.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20252.0,59261.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3556.0,22333.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3189.0,17907.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3404.0,22774.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3460.0,50171.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3860.0,53101.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
12473.0,53311.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14936.0,52623.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
26484.0,76385.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10051.0,1092.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
37171.0,95222.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23943.0,93244.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12983.0,57506.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15968.0,68592.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2907.0,19735.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3218.0,23296.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
14275.0,51999.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19341.0,54573.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3183.0,19478.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
19834.0,48053.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
13617.0,43796.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16284.0,27069.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17308.0,88456.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5247.0,64663.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3500.0,51834.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
39531.0,78411.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
22512.0,69496.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
39359.0,87299.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14329.0,43040.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9368.0,26950.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19802.0,61056.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5875.0,17985.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10564.0,65358.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
18182.0,32563.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
31859.0,109211.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3080.0,22842.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
19039.0,45089.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24781.0,124731.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20673.0,44835.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8336.0,38670.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22668.0,35684.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16890.0,41752.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7481.0,111464.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14287.0,19195.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
17070.0,52506.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
13492.0,28910.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2400.0,46817.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
18580.0,60343.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17103.0,42988.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3351.0,20895.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3390.0,17502.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
20398.0,31748.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3469.0,30690.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
11076.0,27947.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3110.0,16981.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
13066.0,70886.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22389.0,67219.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7611.0,57185.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
18186.0,57728.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2901.0,23039.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
6291.0,41946.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4547.0,31082.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11091.0,53935.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3436.0,35596.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
5783.0,49302.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4089.0,45068.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5709.0,38398.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20339.0,69684.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2910.0,19150.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
11679.0,22466.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3374.0,26523.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
11720.0,79851.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14311.0,78078.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
