date,amount,balance,trans_type_UNKNOWN,trans_type_WITHDRAWAL,trans_operation_COLLECTION_FROM_OTHER_BANK,trans_operation_CREDIT_IN_CASH,trans_operation_REMITTANCE_TO_OTHER_BANK,trans_operation_UNKNOWN,trans_operation_WITHDRAWAL_IN_CASH,trans_k_symbol_INSURANCE_PAYMENT,trans_k_symbol_INTEREST_CREDITED,trans_k_symbol_LOAN_PAYMENT,trans_k_symbol_OLD_AGE_PENSION,trans_k_symbol_PAYMENT_ON_STATEMENT,trans_k_symbol_SANCTION_INTEREST,trans_k_symbol_UNKNOWN,cluster
1998-12-04,30624.0,129045.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-04,47832.0,99394.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-04,29707.0,64215.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-04,19868.0,80194.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-04,1200.0,34176.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-04,49588.0,133226.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-04,45435.0,138133.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-04,400.0,75176.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-04,31443.0,142645.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-04,500.0,13133.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-04,30932.0,75599.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-04,29030.0,71762.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-04,6300.0,49070.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-04,7300.0,6956.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-04,33946.0,103952.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-04,3400.0,35082.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-04,3100.0,20355.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-04,43717.0,90774.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-04,12782.0,69081.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-04,31806.0,70316.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-04,15051.0,88670.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-04,38578.0,60442.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-04,19280.0,117863.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-04,5726.0,51320.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-04,1200.0,45856.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-04,38559.0,88041.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-04,2200.0,59619.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-04,33575.0,69267.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-04,13000.0,18225.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,5000.0,26399.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,14361.0,73195.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,21495.0,63338.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,10321.5,46473.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,10428.0,45793.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,33660.0,61054.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,22377.0,51125.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,31636.5,61837.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,24212.0,51934.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,38038.0,74884.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,32583.0,83991.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,29939.0,89841.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,4600.0,54146.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,21279.0,67031.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,33081.0,103034.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,36822.0,52553.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,3020.0,18301.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,17836.5,84377.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,3063.0,28085.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,1100.0,34173.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,36547.0,101899.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,43260.0,43282.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,8896.0,33949.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,16598.0,74556.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,31758.0,46248.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,7617.0,43966.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,29743.5,45428.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,15990.0,26958.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,37200.0,68424.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,74278.0,126714.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,34100.0,114953.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,17642.0,41596.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,25759.5,72772.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,74648.0,148027.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,28530.0,79726.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,27417.0,43802.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,36248.0,84431.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,70575.0,105223.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,20110.5,54175.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,14115.0,44168.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,61557.0,126655.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,34863.0,88802.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,32082.0,59298.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,12007.5,76734.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,3447.0,21940.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,10782.0,51280.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,35139.0,93686.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,2957.0,16444.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,37950.0,90632.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,3893.0,18941.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,17388.0,82488.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,3097.0,14153.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,29710.0,51290.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,17750.0,34498.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,17508.0,74407.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,37344.0,59634.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,39108.0,58795.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,7180.0,21692.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,14593.5,29863.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,3279.0,23217.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,16382.0,77405.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,20746.0,36703.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,30037.5,94833.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,34504.0,71689.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,50602.0,110281.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,19137.0,45996.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,23570.0,102857.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,37515.0,140372.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,17307.0,50036.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,36225.0,76529.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,25032.0,71840.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,15125.0,121336.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,53613.0,123789.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,15000.0,84141.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,7340.0,18811.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,20684.0,50180.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,3500.0,20780.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,43789.0,85207.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,3224.0,29269.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,30826.0,78302.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,3454.0,20573.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,22857.0,87821.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,56686.0,95931.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,24940.0,62238.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,8708.0,23347.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,22809.0,103186.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,6098.0,50660.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,35427.0,112206.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,61878.0,121024.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,25502.0,54732.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,36572.0,57254.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,18592.0,48095.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,3270.0,27600.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,14352.0,47995.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,54286.0,95001.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,36368.0,74941.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,19689.0,47604.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,35292.0,75280.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,34696.0,75955.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,36622.0,136644.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,27164.0,102538.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,55628.0,74960.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,25912.5,58342.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,35180.0,85963.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,34622.0,94684.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,12536.0,28330.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,22936.0,81505.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,17258.0,30319.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,20666.0,69188.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,34902.0,82778.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,3096.0,17167.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,30765.0,59927.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,10518.0,57916.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,2946.0,21912.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,36552.0,109247.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,24001.5,66374.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,22236.0,46739.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,28446.0,41946.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,28738.0,111881.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,10293.0,61859.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,13209.0,25978.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,31821.0,103240.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,42996.0,112635.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,11049.0,58234.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,35865.0,104927.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,8952.0,50294.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,28228.0,71355.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,3524.0,23373.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,8610.0,26378.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,11439.0,28586.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,34975.5,66364.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,3100.0,15073.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,7908.0,76707.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,6314.0,25038.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,20347.5,52055.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,40524.0,100197.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,17980.0,36830.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,26812.0,77559.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,31609.5,69385.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,3464.0,15129.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,34525.5,54823.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,3000.0,23707.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,3357.0,14205.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,12302.0,64839.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,12679.5,26233.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,23408.0,100944.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,17241.0,71406.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,61260.0,114841.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,27963.0,57590.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,23000.0,21059.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,3963.0,25089.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,6280.0,54676.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,34995.0,119594.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,25228.5,80127.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,52401.0,65585.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,3247.0,30875.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,27134.0,110654.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,3223.0,29316.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,34197.0,130297.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,33892.0,65995.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,30237.0,113359.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,11667.0,55757.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,26356.5,41646.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,32302.0,85755.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,3300.0,42851.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,17277.0,44274.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,7112.0,39551.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,6672.0,30227.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,23976.0,73900.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,9882.0,60807.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,33032.0,55539.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,23311.5,50621.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,33816.0,83182.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,44084.0,92533.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,8194.0,36555.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,8524.0,73355.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,21513.0,38624.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,39060.0,57802.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,54874.0,116169.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,18976.0,46691.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,900.0,42257.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,18412.5,43773.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,28492.5,50741.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,29714.0,60029.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,19327.0,47270.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,2500.0,34643.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,3191.0,17034.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,3855.0,42964.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,51832.0,99582.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,24996.0,83814.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,21510.0,36772.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,6037.5,28721.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,14112.0,30178.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,9670.0,43579.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,17322.0,34538.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,16257.0,41030.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,13692.0,36298.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,14115.0,24772.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,17656.0,88794.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,35020.0,92049.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,7524.0,43869.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,7200.0,33938.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,27903.0,55752.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,29841.0,62448.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,9402.0,41737.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,16554.0,33158.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,26454.0,64553.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,23269.5,40741.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,14064.0,68745.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,20136.0,64531.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,16413.0,49487.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,9513.0,25232.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,16820.0,38839.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,34486.0,71096.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,3972.0,61322.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,19802.0,62747.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,34562.0,87031.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,3146.0,17517.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,2977.0,29611.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,26239.5,39761.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,5200.0,34062.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,37498.0,129815.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,15478.5,53174.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,18981.0,67024.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,38545.0,114144.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,7982.0,82562.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,3492.0,34938.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,3900.0,47642.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,40104.0,75769.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,35143.5,91488.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,12800.0,61870.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,13600.0,67891.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,50696.0,75581.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,6187.5,27373.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,8388.0,60581.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,47906.0,74911.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,11800.0,2043.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,20262.0,74218.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,25080.0,42219.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,19294.5,50938.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,3068.0,19897.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,23877.0,42211.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,74522.0,142169.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,70071.0,111655.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,9753.0,28940.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,62235.0,127579.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,21424.0,89719.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,13630.0,55677.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,29778.0,85054.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,6458.0,68276.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,2700.0,40827.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,33540.0,70721.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,6315.0,30817.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,3416.0,40723.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,9106.0,32228.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,3900.0,38357.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,19227.0,40978.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,8788.0,61930.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,25816.0,86228.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,28932.0,70568.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,2200.0,69365.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-12-05,2600.0,35233.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
